genres,id,keywords,overview,popularity,release_date,runtime,status,title,vote_average,vote_count,actors,director,metadata_soup,weight_rating
"[35, 10751]",771,"[65, 1437, 14903, 15075, 163841]","Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. But when a pair of bungling burglars set their sights on Kevin's house, the plucky kid stands ready to defend his territory. By planting booby traps galore, adorably mischievous Kevin stands his ground as his frantic mother attempts to race home before.",2.186927,1990-11-09,103.0,Released,Home Alone,7.1,2414,"['11510', '4517', '11511', '11512', '11514']",Chris Columbus,key65 key1437 key14903 key15075 key163841 gen35 gen10751 act11510 act4517 act11511 act11512 act11514  chriscolumbus,6.66
[18],14,"[255, 293, 596, 1599, 1862]","Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",80.878605,1999-09-15,122.0,Released,American Beauty,7.9,3313,"['1979', '516', '2155', '8210', '8211']",Sam Mendes,key255 key293 key596 key1599 key1862 gen18 act1979 act516 act2155 act8210 act8211  sammendes,7.25
"[18, 36]",45269,"[1025, 2135, 2471, 4305, 4833]","The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.",54.053576,2010-09-06,118.0,Released,The King's Speech,7.6,2752,"['5472', '118', '1283', '529', '9191']",Tom Hooper,key1025 key2135 key2471 key4305 key4833 gen18 gen36 act5472 act118 act1283 act529 act9191  tomhooper,6.99
"[36, 18, 53, 10752]",205596,"[237, 392, 1956, 2303, 5565]","Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",145.364591,2014-11-14,113.0,Released,The Imitation Game,8.0,5723,"['71580', '116', '1247', '139549', '85718']",Morten Tyldum,key237 key392 key1956 key2303 key5565 gen36 gen18 gen53 gen10752 act71580 act116 act1247 act139549 act85718  mortentyldum,7.53
"[18, 10749]",266856,"[1157, 5565, 8012, 14641, 190947]","The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",61.182331,2014-11-26,123.0,Released,The Theory of Everything,7.8,3311,"['37632', '72855', '23458', '1639', '16358']",James Marsh,key1157 key5565 key8012 key14641 key190947 gen18 gen10749 act37632 act72855 act23458 act1639 act16358  jamesmarsh,7.19
"[18, 28, 53, 80]",64690,"[5956, 8636, 10183, 11148, 14687]",A Hollywood stunt performer who moonlights as a wheelman for criminals discovers that a contract has been put on him after a heist gone wrong.,49.294864,2011-08-06,100.0,Released,Drive,7.4,3725,"['30614', '36662', '17419', '13', '25072']",Nicolas Winding Refn,key5956 key8636 key10183 key11148 key14687 gen18 gen28 gen53 gen80 act30614 act36662 act17419 act13 act25072  nicolaswindingrefn,6.97
"[35, 80]",115,"[418, 419, 420, 422, 1337]","Jeffrey ""The Dude"" Lebowski, a Los Angeles slacker who only wants to bowl and drink white Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",49.230089,1998-03-06,117.0,Released,The Big Lebowski,7.8,2926,"['1229', '1230', '1231', '884', '1233']",Joel Coen,key418 key419 key420 key422 key1337 gen35 gen80 act1229 act1230 act1231 act884 act1233  joelcoen,7.14
"[10749, 14, 18, 35]",137,"[563, 901, 902, 903, 904]","A narcissistic TV weatherman, along with his attractive-but-distant producer and mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.",52.744331,1993-02-11,101.0,Released,Groundhog Day,7.4,2301,"['1532', '1533', '1534', '537', '1535']",Harold Ramis,key563 key901 key902 key903 key904 gen10749 gen14 gen18 gen35 act1532 act1533 act1534 act537 act1535  haroldramis,6.82
"[18, 10749]",12405,"[100, 958, 1332, 3301, 4325]","Jamal Malik is an impoverished Indian teen who becomes a contestant on the Hindi version of ‘Who Wants to Be a Millionaire?’ but, after he wins, he is suspected of cheating.",59.258969,2008-05-12,120.0,Released,Slumdog Millionaire,7.6,2827,"['76788', '76792', '72118', '72119', '76789']",Danny Boyle,key100 key958 key1332 key3301 key4325 gen18 gen10749 act76788 act76792 act72118 act72119 act76789  dannyboyle,7.0
"[18, 53]",44214,"[246, 271, 572, 733, 1523]","A ballet dancer wins the lead in ""Swan Lake"" and is perfect for the role of the delicate White Swan - Princess Odette - but slowly loses her mind as she becomes more and more like Odile, the Black Swan.",91.285683,2010-12-02,108.0,Released,Black Swan,7.3,4430,"['524', '18973', '1925', '10767', '1920']",Darren Aronofsky,key246 key271 key572 key733 key1523 gen18 gen53 act524 act18973 act1925 act10767 act1920  darrenaronofsky,6.94
"[18, 80]",240,"[700, 701, 1950, 4232, 6049]","In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",105.792936,1974-12-20,200.0,Released,The Godfather: Part II,8.3,3338,"['1158', '3087', '3092', '380', '3096']",Francis Ford Coppola,key700 key701 key1950 key4232 key6049 gen18 gen80 act1158 act3087 act3092 act380 act3096  francisfordcoppola,7.51
"[878, 53]",1954,"[1453, 2362, 2583, 4379, 187844]","A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",73.307513,2004-01-22,113.0,Released,The Butterfly Effect,7.3,2060,"['18976', '4766', '20189', '20220', '10128']",Eric Bress,key1453 key2362 key2583 key4379 key187844 gen878 gen53 act18976 act4766 act20189 act20220 act10128  ericbress,6.73
"[18, 878]",264660,"[246, 310, 1448, 1533, 1576]","Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",95.130041,2015-01-21,108.0,Released,Ex Machina,7.6,4737,"['93210', '227454', '25072', '1457238', '17199']",Alex Garland,key246 key310 key1448 key1533 key1576 gen18 gen878 act93210 act227454 act25072 act1457238 act17199  alexgarland,7.18
"[18, 53]",264644,"[818, 1337, 1533, 1930, 2883]",Jack is a young boy of 5 years old who has lived all his life in one room. He believes everything within it are the only real things in the world. But what will happen when his Ma suddenly tells him that there are other things outside of Room?,66.11334,2015-10-16,117.0,Released,Room,8.1,2757,"['60073', '1277188', '11148', '144160', '3905']",Lenny Abrahamson,key818 key1337 key1533 key1930 key2883 gen18 gen53 act60073 act1277188 act11148 act144160 act3905  lennyabrahamson,7.3
"[18, 10749]",84892,"[367, 1328, 2398, 5091, 10519]","A coming-of-age story based on the best-selling novel by Stephen Chbosky, which follows 15-year-old freshman Charlie, an endearing and naive outsider who is taken under the wings of two seniors. A moving tale of love, loss, fear and hope - and the unforgettable friends that help us through life.",43.444135,2012-09-20,102.0,Released,The Perks of Being a Wallflower,7.7,2968,"['33235', '10990', '132157', '22226', '19961']",Stephen Chbosky,key367 key1328 key2398 key5091 key10519 gen18 gen10749 act33235 act10990 act132157 act22226 act19961  stephenchbosky,7.08
"[18, 27, 53]",9552,"[2626, 3649, 3684, 5569, 5950]","12-year-old Regan MacNeil begins to adapt an explicit new personality as strange events befall the local area of Georgetown. Her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: Father Damien Karras, a troubled priest who is struggling with his own faith.",47.584643,1973-12-26,122.0,Released,The Exorcist,7.5,2005,"['37366', '2201', '9560', '21736', '5248']",William Friedkin,key2626 key3649 key3684 key5569 key5950 gen18 gen27 gen53 act37366 act2201 act9560 act21736 act5248  williamfriedkin,6.83
"[27, 53, 12]",578,"[1495, 1913, 2069, 2580, 2993]","An insatiable great white shark terrorizes the townspeople of Amity Island, The police chief, an oceanographer and a grizzled shark hunter seek to destroy the bloodthirsty beast.",50.152327,1975-06-18,124.0,Released,Jaws,7.5,2542,"['6355', '8606', '3037', '8607', '8608']",Steven Spielberg,key1495 key1913 key2069 key2580 key2993 gen27 gen53 gen12 act6355 act8606 act3037 act8607 act8608  stevenspielberg,6.91
"[35, 10749]",2105,"[3687, 6139, 10683, 13130, 33910]","At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score."" by their senior prom.",60.767168,1999-07-09,95.0,Released,American Pie,6.4,2296,"['21593', '21594', '21403', '21595', '21596']",Chris Weitz,key3687 key6139 key10683 key13130 key33910 gen35 gen10749 act21593 act21594 act21403 act21595 act21596  chrisweitz,6.26
"[878, 18, 53]",76726,"[2350, 5086, 6054, 9957, 10216]","Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over.",64.504747,2012-02-01,84.0,Released,Chronicle,6.6,1935,"['122889', '558466', '135651', '50217', '213044']",Josh Trank,key2350 key5086 key6054 key9957 key10216 gen878 gen18 gen53 act122889 act558466 act135651 act50217 act213044  joshtrank,6.35
"[10749, 18]",222935,"[587, 818, 825, 10163, 13130]","Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",74.358971,2014-05-16,125.0,Released,The Fault in Our Stars,7.6,3759,"['94185', '1159982', '232006', '4784', '131006']",Josh Boone,key587 key818 key825 key10163 key13130 gen10749 gen18 act94185 act1159982 act232006 act4784 act131006  joshboone,7.1
"[18, 9648, 10749]",286565,"[6054, 6270, 13130, 160243, 223438]","Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs back into his life-dressed like a ninja and summoning him for an ingenious campaign of revenge-he follows. After their all-nighter ends and a new day breaks, Q arrives at school to discover that Margo, always an enigma, has now become a mystery. But Q soon learns that there are clues-and they're for him. Urged down a disconnected path, the closer he gets, the less Q sees of the girl he thought he knew.",64.610671,2015-06-18,109.0,Released,Paper Towns,6.1,1937,"['232006', '1289968', '1029934', '148992', '934243']",Jake Schreier,key6054 key6270 key13130 key160243 key223438 gen18 gen9648 gen10749 act232006 act1289968 act1029934 act148992 act934243  jakeschreier,6.1
"[35, 18, 878]",122906,"[212, 494, 4379]","The night after another unsatisfactory New Year party, Tim's father tells his son that the men in his family have always had the ability to travel through time. Tim can't change history, but he can change what happens and has happened in his own life – so he decides to make his world a better place... by getting a girlfriend. Sadly, that turns out not to be as easy as he thinks.",74.817641,2013-08-16,123.0,Released,About Time,7.8,2067,"['93210', '53714', '2440', '1095524', '30083']",Richard Curtis,key212 key494 key4379 gen35 gen18 gen878 act93210 act53714 act2440 act1095524 act30083  richardcurtis,6.99
"[53, 80]",107,"[394, 397, 398, 900, 4931]","The second film from British director Guy Ritchie. Snatch tells an obscure story similar to his first fast-paced crazy character-colliding filled film “Lock, Stock and Two Smoking Barrels.” There are two overlapping stories here – one is the search for a stolen diamond, and the other about a boxing promoter who’s having trouble with a psychotic gangster.",53.595686,2000-09-01,103.0,Released,Snatch,7.7,2912,"['976', '287', '980', '1117', '1121']",Guy Ritchie,key394 key397 key398 key900 key4931 gen53 gen80 act976 act287 act980 act1117 act1121  guyritchie,7.08
