genres,id,keywords,overview,popularity,release_date,runtime,status,title,vote_average,vote_count,actors,director,metadata_soup,weight_rating
"[878, 18, 53]",76726,"[2350, 5086, 6054, 9957, 10216, 10683, 12105, 13130, 33637, 163053, 179430, 207691, 224279]","Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over.",64.504747,2012-02-01,84.0,Released,Chronicle,6.6,1935,"['122889', '558466', '135651', '50217', '213044', '589098', '137463', '934796', '231651']",Josh Trank,key2350 key5086 key6054 key9957 key10216 key10683 key12105 key13130 key33637 key163053 key179430 key207691 key224279 gen878 gen18 gen53 act122889 act558466 act135651 act50217 act213044 act589098 act137463 act934796 act231651  joshtrank,6.35
"[10749, 18]",222935,"[587, 818, 825, 10163, 13130, 165086, 193400, 210429, 223438]","Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",74.358971,2014-05-16,125.0,Released,The Fault in Our Stars,7.6,3759,"['94185', '1159982', '232006', '4784', '131006', '5293', '133931', '113373', '1431805', '152902']",Josh Boone,key587 key818 key825 key10163 key13130 key165086 key193400 key210429 key223438 gen10749 gen18 act94185 act1159982 act232006 act4784 act131006 act5293 act133931 act113373 act1431805 act152902  joshboone,7.1
"[18, 9648, 10749]",286565,"[6054, 6270, 13130, 160243, 223438]","Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs back into his life-dressed like a ninja and summoning him for an ingenious campaign of revenge-he follows. After their all-nighter ends and a new day breaks, Q arrives at school to discover that Margo, always an enigma, has now become a mystery. But Q soon learns that there are clues-and they're for him. Urged down a disconnected path, the closer he gets, the less Q sees of the girl he thought he knew.",64.610671,2015-06-18,109.0,Released,Paper Towns,6.1,1937,"['232006', '1289968', '1029934', '148992', '934243', '1449596', '20047', '155077', '1421424', '1421422']",Jake Schreier,key6054 key6270 key13130 key160243 key223438 gen18 gen9648 gen10749 act232006 act1289968 act1029934 act148992 act934243 act1449596 act20047 act155077 act1421424 act1421422  jakeschreier,6.1
"[35, 18, 878]",122906,"[212, 494, 4379]","The night after another unsatisfactory New Year party, Tim's father tells his son that the men in his family have always had the ability to travel through time. Tim can't change history, but he can change what happens and has happened in his own life – so he decides to make his world a better place... by getting a girlfriend. Sadly, that turns out not to be as easy as he thinks.",74.817641,2013-08-16,123.0,Released,About Time,7.8,2067,"['93210', '53714', '2440', '1095524', '30083', '156356', '1394375', '2441', '234352', '1221073']",Richard Curtis,key212 key494 key4379 gen35 gen18 gen878 act93210 act53714 act2440 act1095524 act30083 act156356 act1394375 act2441 act234352 act1221073  richardcurtis,6.99
"[53, 80]",107,"[394, 397, 398, 900, 4931, 6075, 7155, 11362, 33461, 227892]","The second film from British director Guy Ritchie. Snatch tells an obscure story similar to his first fast-paced crazy character-colliding filled film “Lock, Stock and Two Smoking Barrels.” There are two overlapping stories here – one is the search for a stolen diamond, and the other about a boxing promoter who’s having trouble with a psychotic gangster.",53.595686,2000-09-01,103.0,Released,Snatch,7.7,2912,"['976', '287', '980', '1117', '1121', '1115', '1116', '1118', '1119', '1120']",Guy Ritchie,key394 key397 key398 key900 key4931 key6075 key7155 key11362 key33461 key227892 gen53 gen80 act976 act287 act980 act1117 act1121 act1115 act1116 act1118 act1119 act1120  guyritchie,7.08
"[12, 28, 878]",11,"[803, 4270, 4271, 10013, 10016, 10527, 11107, 11195, 11196, 13194, 155336, 160134, 161176, 163295, 178710, 178712]",Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,126.393695,1977-05-25,121.0,Released,Star Wars,8.1,6624,"['2', '3', '4', '5', '12248', '6', '130', '24343', '24342', '15152']",George Lucas,key803 key4270 key4271 key10013 key10016 key10527 key11107 key11195 key11196 key13194 key155336 key160134 key161176 key163295 key178710 key178712 gen12 gen28 gen878 act2 act3 act4 act5 act12248 act6 act130 act24343 act24342 act15152  georgelucas,7.66
"[878, 9648, 12]",62,"[305, 306, 310, 312, 1576, 3222, 3714, 3801, 4040, 12185, 14626, 34152, 155689, 156039]","Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",86.201184,1968-04-10,149.0,Released,2001: A Space Odyssey,7.9,2998,"['245', '246', '247', '253', '248', '249', '250', '251', '252', '102573']",Stanley Kubrick,key305 key306 key310 key312 key1576 key3222 key3714 key3801 key4040 key12185 key14626 key34152 key155689 key156039 gen878 gen9648 gen12 act245 act246 act247 act253 act248 act249 act250 act251 act252 act102573  stanleykubrick,7.21
"[878, 12, 10751, 14]",601,"[455, 1007, 1432, 1603, 1604, 1826, 1872, 2430, 3197, 3243, 3246, 3335, 4527, 5958, 9457]","After a gentle alien becomes stranded on Earth, the being is discovered and befriended by a young boy named Elliott. Bringing the extraterrestrial into his suburban California house, Elliott introduces E.T., as the alien is dubbed, to his brother and his little sister, Gertie, and the children decide to keep its existence a secret. Soon, however, E.T. falls ill, resulting in government intervention and a dire situation for both Elliott and the alien.",56.105798,1982-04-03,115.0,Released,E.T. the Extra-Terrestrial,7.3,3269,"['9976', '69597', '9978', '62001', '9979', '23764', '9981', '2878', '9980', '9982']",Steven Spielberg,key455 key1007 key1432 key1603 key1604 key1826 key1872 key2430 key3197 key3243 key3246 key3335 key4527 key5958 key9457 gen878 gen12 gen10751 gen14 act9976 act69597 act9978 act62001 act9979 act23764 act9981 act2878 act9980 act9982  stevenspielberg,6.86
[18],489,"[1480, 1680, 1992, 2462, 2463, 3734, 6009, 6257, 9673, 9713, 10756, 11018, 11268, 13160, 33519, 187844, 228041]","Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire.",43.734886,1997-12-05,126.0,Released,Good Will Hunting,7.9,2811,"['2157', '1892', '880', '1640', '6613', '1893', '6614', '6615', '6616', '6617']",Gus Van Sant,key1480 key1680 key1992 key2462 key2463 key3734 key6009 key6257 key9673 key9713 key10756 key11018 key11268 key13160 key33519 key187844 key228041 gen18 act2157 act1892 act880 act1640 act6613 act1893 act6614 act6615 act6616 act6617  gusvansant,7.18
[18],73,"[279, 376, 378, 379, 380, 570, 1755, 5301, 6496, 9890, 10873, 11105, 12670, 18035, 41509, 159950, 160910, 165583, 191726, 215876]","Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",73.567232,1998-10-30,119.0,Released,American History X,8.2,3016,"['819', '820', '821', '822', '823', '824', '825', '826', '827', '828']",Tony Kaye,key279 key376 key378 key379 key380 key570 key1755 key5301 key6496 key9890 key10873 key11105 key12670 key18035 key41509 key159950 key160910 key165583 key191726 key215876 gen18 act819 act820 act821 act822 act823 act824 act825 act826 act827 act828  tonykaye,7.4
"[27, 28, 53, 878]",348,"[803, 1825, 1826, 1828, 1829, 4565, 6016, 7956, 9831, 9882, 9951, 11322, 12405, 157634, 181034, 226177]","During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",94.184658,1979-05-25,117.0,Released,Alien,7.9,4470,"['4139', '10205', '5047', '5048', '5049', '65', '5050', '5051', '5052', '1077325']",Ridley Scott,key803 key1825 key1826 key1828 key1829 key4565 key6016 key7956 key9831 key9882 key9951 key11322 key12405 key157634 key181034 key226177 gen27 gen28 gen53 gen878 act4139 act10205 act5047 act5048 act5049 act65 act5050 act5051 act5052 act1077325  ridleyscott,7.37
"[27, 53]",238636,"[992, 1376, 1589, 3544, 4565, 6259, 9663, 9748, 9826, 10349, 14735, 14819, 15068, 15069, 33632, 34079, 50009, 187028]","Three groups of people are trying to survive Purge Night, when their stories intertwine and are left stranded in The Purge trying to survive the chaos and violence that occurs.",82.975841,2014-07-17,104.0,Released,The Purge: Anarchy,6.6,1954,"['81685', '37158', '70303', '31168', '1208406', '95517', '38571', '21675', '53252', '3979']",James Demonaco,key992 key1376 key1589 key3544 key4565 key6259 key9663 key9748 key9826 key10349 key14735 key14819 key15068 key15069 key33632 key34079 key50009 key187028 gen27 gen53 act81685 act37158 act70303 act31168 act1208406 act95517 act38571 act21675 act53252 act3979  jamesdemonaco,6.35
"[53, 80]",680,"[396, 1411, 2231, 2792, 4076, 8627, 9730, 10104, 11242, 11423, 11434, 11435, 11436, 11442, 11446, 11447, 14604, 14707]","A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",121.463076,1994-10-08,154.0,Released,Pulp Fiction,8.3,8428,"['8891', '2231', '139', '62', '10182', '1037', '7036', '3129', '99', '2319']",Quentin Tarantino,key396 key1411 key2231 key2792 key4076 key8627 key9730 key10104 key11242 key11423 key11434 key11435 key11436 key11442 key11446 key11447 key14604 key14707 gen53 gen80 act8891 act2231 act139 act62 act10182 act1037 act7036 act3129 act99 act2319  quentintarantino,7.9
"[80, 18, 53]",242582,"[917, 1353, 3586, 9740, 14903, 15483, 158584, 167925, 211062, 215774]","When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",89.095538,2014-10-23,117.0,Released,Nightcrawler,7.6,3395,"['131', '14343', '53240', '2053', '97604', '61084', '59260', '18293', '1152043', '36060']",Dan Gilroy,key917 key1353 key3586 key9740 key14903 key15483 key158584 key167925 key211062 key215774 gen80 gen18 gen53 act131 act14343 act53240 act2053 act97604 act61084 act59260 act18293 act1152043 act36060  dangilroy,7.07
"[53, 18, 80]",1359,"[818, 5636, 6259, 174075, 174076, 174085, 174089, 187056, 217076]","A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.",45.310443,2000-04-13,102.0,Released,American Psycho,7.3,2066,"['3894', '5293', '7499', '6164', '20767', '11154', '32029', '2838', '2617', '15009']",Mary Harron,key818 key5636 key6259 key174075 key174076 key174085 key174089 key187056 key217076 gen53 gen18 gen80 act3894 act5293 act7499 act6164 act20767 act11154 act32029 act2838 act2617 act15009  maryharron,6.73
[35],37735,"[2251, 6270, 10873, 11870, 189868]","After a little white lie about losing her virginity gets out, a clean cut high school girl sees her life paralleling Hester Prynne's in ""The Scarlet Letter,"" which she is currently studying in school - until she decides to use the rumor mill to advance her social and financial standing.",45.395839,2010-09-10,92.0,Released,Easy A,6.7,2210,"['54693', '2283', '29220', '55086', '14406', '56890', '110927', '1276', '59283', '19159']",Will Gluck,key2251 key6270 key10873 key11870 key189868 gen35 act54693 act2283 act29220 act55086 act14406 act56890 act110927 act1276 act59283 act19159  willgluck,6.42
"[35, 18, 10749]",7326,"[738, 1412, 1525, 2201, 3089, 3725, 5808, 5825, 6281, 13130, 173186]","A young girl named Juno gets herself pregnant and tries to stand on her own, but soon learns a few lessons about being grown up.",19.782725,2007-12-05,96.0,Released,Juno,7.0,2244,"['27578', '39995', '9278', '23532', '19', '18999', '52442', '52457', '11678', '52458']",Jason Reitman,key738 key1412 key1525 key2201 key3089 key3725 key5808 key5825 key6281 key13130 key173186 gen35 gen18 gen10749 act27578 act39995 act9278 act23532 act19 act18999 act52442 act52457 act11678 act52458  jasonreitman,6.59
"[18, 80]",238,"[131, 699, 1872, 4677, 10291, 10391, 10909, 11590, 33421, 165725, 166462, 207883]","Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",143.659698,1972-03-14,175.0,Released,The Godfather,8.4,5893,"['3084', '1158', '3085', '3086', '3087', '3088', '3142', '3090', '3091', '3092']",Francis Ford Coppola,key131 key699 key1872 key4677 key10291 key10391 key10909 key11590 key33421 key165725 key166462 key207883 gen18 gen80 act3084 act1158 act3085 act3086 act3087 act3088 act3142 act3090 act3091 act3092  francisfordcoppola,7.85
